comp_ref,Solvent Accessible SA,Mol Volume calc,Int_E_eV,HOMO,HOMO-1,HOMO-2,HOMO-3,HOMO-4,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,Dipole,Polar,Egap,IP,EA,Electronegativity,Chemical hardness,Electrophilicity,dN,cLogP,cLogS,Total Surface Area,Polar Surface Area,Relative PSA,LogConcInh_M,TempK,Time_H,Med_ConcM,aveIE,Med_ID_H2SO4,Med_ID_H3PO4,Med_ID_HCl,Med_ID_HClO4,Med_ID_HNO3,Med_ID_NaCl,Med_ID_NaOH
comp_107,174.9417,112.784,-0.275263277,-6.386240238,-8.332398582,-8.431720142,-8.890232,-9.233911809,-0.182588402,0.1472136,0.217963204,0.302046387,0.821239637,1.5024,107.98,6.203651836,6.436427912,0.819077447,3.62775268,2.808675232,1.171423217,0.310554709,1.0138,-1.285,91.26,12.03,0.12558,4.00,298,1,1,40.925,0,0,1,0,0,0,0
comp_107,174.9417,112.784,-0.275263277,-6.386240238,-8.332398582,-8.431720142,-8.890232,-9.233911809,-0.182588402,0.1472136,0.217963204,0.302046387,0.821239637,1.5024,107.98,6.203651836,6.436427912,0.819077447,3.62775268,2.808675232,1.171423217,0.310554709,1.0138,-1.285,91.26,12.03,0.12558,3.00,298,1,1,54.435,0,0,1,0,0,0,0
comp_107,174.9417,112.784,-0.275263277,-6.386240238,-8.332398582,-8.431720142,-8.890232,-9.233911809,-0.182588402,0.1472136,0.217963204,0.302046387,0.821239637,1.5024,107.98,6.203651836,6.436427912,0.819077447,3.62775268,2.808675232,1.171423217,0.310554709,1.0138,-1.285,91.26,12.03,0.12558,2.30,298,1,1,57.73,0,0,1,0,0,0,0
comp_107,174.9417,112.784,-0.275263277,-6.386240238,-8.332398582,-8.431720142,-8.890232,-9.233911809,-0.182588402,0.1472136,0.217963204,0.302046387,0.821239637,1.5024,107.98,6.203651836,6.436427912,0.819077447,3.62775268,2.808675232,1.171423217,0.310554709,1.0138,-1.285,91.26,12.03,0.12558,2.00,298,1,1,67.055,0,0,1,0,0,0,0
comp_108,174.6741496,112.72,-0.23342644,-6.132630118,-8.412127944,-8.436890306,-8.638254564,-9.560448444,-0.258780283,0.162996204,0.216602635,0.341230784,0.843825087,1.6677,105.7,5.873849835,6.181400977,0.854505012,3.517952995,2.663447982,1.16165149,0.368712666,1.0138,-1.285,91.26,12.03,0.12558,4.00,298,1,1,57.45,0,0,1,0,0,0,0
comp_108,174.6741496,112.72,-0.23342644,-6.132630118,-8.412127944,-8.436890306,-8.638254564,-9.560448444,-0.258780283,0.162996204,0.216602635,0.341230784,0.843825087,1.6677,105.7,5.873849835,6.181400977,0.854505012,3.517952995,2.663447982,1.16165149,0.368712666,1.0138,-1.285,91.26,12.03,0.12558,3.00,298,1,1,63.02,0,0,1,0,0,0,0
comp_108,174.6741496,112.72,-0.23342644,-6.132630118,-8.412127944,-8.436890306,-8.638254564,-9.560448444,-0.258780283,0.162996204,0.216602635,0.341230784,0.843825087,1.6677,105.7,5.873849835,6.181400977,0.854505012,3.517952995,2.663447982,1.16165149,0.368712666,1.0138,-1.285,91.26,12.03,0.12558,2.30,298,1,1,75.75,0,0,1,0,0,0,0
comp_108,174.6741496,112.72,-0.23342644,-6.132630118,-8.412127944,-8.436890306,-8.638254564,-9.560448444,-0.258780283,0.162996204,0.216602635,0.341230784,0.843825087,1.6677,105.7,5.873849835,6.181400977,0.854505012,3.517952995,2.663447982,1.16165149,0.368712666,1.0138,-1.285,91.26,12.03,0.12558,2.00,298,1,1,84.82,0,0,1,0,0,0,0
comp_109,200.8724393,129.816,-0.403900928,-6.094806291,-8.225729948,-8.501653405,-8.96696811,-9.430105904,-0.203541169,0.140682867,0.199459461,0.214425724,0.820967523,1.7854,123.91,5.891265122,6.120355579,0.806518359,3.463436969,2.65691861,1.128694307,0.390137292,1.3939,-1.881,102.26,12.03,0.11207,4.00,298,1,1,36.025,0,0,1,0,0,0,0
comp_109,200.8724393,129.816,-0.403900928,-6.094806291,-8.225729948,-8.501653405,-8.96696811,-9.430105904,-0.203541169,0.140682867,0.199459461,0.214425724,0.820967523,1.7854,123.91,5.891265122,6.120355579,0.806518359,3.463436969,2.65691861,1.128694307,0.390137292,1.3939,-1.881,102.26,12.03,0.11207,3.00,298,1,1,44.94,0,0,1,0,0,0,0
comp_109,200.8724393,129.816,-0.403900928,-6.094806291,-8.225729948,-8.501653405,-8.96696811,-9.430105904,-0.203541169,0.140682867,0.199459461,0.214425724,0.820967523,1.7854,123.91,5.891265122,6.120355579,0.806518359,3.463436969,2.65691861,1.128694307,0.390137292,1.3939,-1.881,102.26,12.03,0.11207,2.30,298,1,1,46.705,0,0,1,0,0,0,0
comp_109,200.8724393,129.816,-0.403900928,-6.094806291,-8.225729948,-8.501653405,-8.96696811,-9.430105904,-0.203541169,0.140682867,0.199459461,0.214425724,0.820967523,1.7854,123.91,5.891265122,6.120355579,0.806518359,3.463436969,2.65691861,1.128694307,0.390137292,1.3939,-1.881,102.26,12.03,0.11207,2.00,298,1,1,53.36,0,0,1,0,0,0,0
comp_11,213.6866247,164.608,-0.503736029,-7.071967171,-7.143533117,-7.675243605,-7.908717299,-9.013771694,-1.018250073,-0.294971427,-0.097144649,0.168982709,0.274562887,3.2715,160.46,6.053717098,7.078211096,1.289109219,4.183660157,2.894550939,1.511720875,0.109288055,1.4332,-1.665,148.38,29.46,0.15568,3.00,298,24,0.5,99.55,1,0,0,0,0,0,0
comp_110,194.4398823,129.344,-0.312473987,-6.162834757,-8.175660998,-8.412944286,-9.209965789,-9.36507069,-0.217963204,0.074831312,0.173608644,0.328169318,0.787769632,1.9164,122.78,5.944871553,6.191139089,0.860323024,3.525731056,2.665408032,1.165935884,0.365523376,1.2831,-1.445,102.26,12.03,0.11207,4.00,298,1,1,49.67,0,0,1,0,0,0,0
comp_110,194.4398823,129.344,-0.312473987,-6.162834757,-8.175660998,-8.412944286,-9.209965789,-9.36507069,-0.217963204,0.074831312,0.173608644,0.328169318,0.787769632,1.9164,122.78,5.944871553,6.191139089,0.860323024,3.525731056,2.665408032,1.165935884,0.365523376,1.2831,-1.445,102.26,12.03,0.11207,3.00,298,1,1,51.225,0,0,1,0,0,0,0
comp_110,194.4398823,129.344,-0.312473987,-6.162834757,-8.175660998,-8.412944286,-9.209965789,-9.36507069,-0.217963204,0.074831312,0.173608644,0.328169318,0.787769632,1.9164,122.78,5.944871553,6.191139089,0.860323024,3.525731056,2.665408032,1.165935884,0.365523376,1.2831,-1.445,102.26,12.03,0.11207,2.30,298,1,1,51.59,0,0,1,0,0,0,0
comp_110,194.4398823,129.344,-0.312473987,-6.162834757,-8.175660998,-8.412944286,-9.209965789,-9.36507069,-0.217963204,0.074831312,0.173608644,0.328169318,0.787769632,1.9164,122.78,5.944871553,6.191139089,0.860323024,3.525731056,2.665408032,1.165935884,0.365523376,1.2831,-1.445,102.26,12.03,0.11207,2.00,298,1,1,52.175,0,0,1,0,0,0,0
comp_111,267.8193122,182.968,-1.014340465,-6.394403654,-6.802302334,-7.105437177,-8.3209698,-8.492945761,-0.552663255,-0.521642274,-0.206262308,0.006530733,0.145308803,1.4026,201.98,5.841740399,6.433527722,0.764975334,3.599251528,2.834276194,1.142673709,0.317805468,2.4557,-2.42,152.52,12.03,0.075138,4.00,298,1,1,55.87,0,0,1,0,0,0,0
comp_111,267.8193122,182.968,-1.014340465,-6.394403654,-6.802302334,-7.105437177,-8.3209698,-8.492945761,-0.552663255,-0.521642274,-0.206262308,0.006530733,0.145308803,1.4026,201.98,5.841740399,6.433527722,0.764975334,3.599251528,2.834276194,1.142673709,0.317805468,2.4557,-2.42,152.52,12.03,0.075138,3.00,298,1,1,62.9,0,0,1,0,0,0,0
comp_111,267.8193122,182.968,-1.014340465,-6.394403654,-6.802302334,-7.105437177,-8.3209698,-8.492945761,-0.552663255,-0.521642274,-0.206262308,0.006530733,0.145308803,1.4026,201.98,5.841740399,6.433527722,0.764975334,3.599251528,2.834276194,1.142673709,0.317805468,2.4557,-2.42,152.52,12.03,0.075138,2.30,298,1,1,73.155,0,0,1,0,0,0,0
comp_111,267.8193122,182.968,-1.014340465,-6.394403654,-6.802302334,-7.105437177,-8.3209698,-8.492945761,-0.552663255,-0.521642274,-0.206262308,0.006530733,0.145308803,1.4026,201.98,5.841740399,6.433527722,0.764975334,3.599251528,2.834276194,1.142673709,0.317805468,2.4557,-2.42,152.52,12.03,0.075138,2.00,298,1,1,80.555,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,6.00,298,0.5,1,40.5,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,6.00,298,6,1,37,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,5.30,298,0.5,1,57.5,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,5.30,298,6,1,56,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,5.00,298,0.5,1,67.5,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,5.00,298,6,1,64,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,4.30,298,0.5,1,79.5,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,4.30,298,6,1,79,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,4.00,298,0.5,1,85.5,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,4.00,298,6,1,85,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,298,0.5,1,91,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,298,6,1,95.5,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,303,6,1,95,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,313,6,1,93,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,323,6,1,90,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,338,6,1,89,0,0,1,0,0,0,0
comp_112,473.4920835,332.28,-1.713735808,-6.301884941,-6.363382674,-6.549780669,-6.566379615,-6.689919309,-0.345040378,-0.230480442,-0.200275803,-0.093335055,-0.06694001,2.9853,363.59,5.956844563,6.201025938,0.871153483,3.53608971,2.664936227,1.173004659,0.361701072,2.2704,-2.711,281.8,56.7,0.20252,3.60,353,6,1,87,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,6.00,298,0.5,1,21,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,6.00,298,6,1,26,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,5.30,298,0.5,1,29.5,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,5.30,298,6,1,28,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,5.00,298,0.5,1,32,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,5.00,298,6,1,31,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,4.30,298,0.5,1,47.5,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,4.30,298,6,1,47,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,4.00,298,0.5,1,64.5,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,4.00,298,6,1,63,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,3.60,298,0.5,1,68,0,0,1,0,0,0,0
comp_113,584.8201909,421.048,-3.274663237,-6.845296324,-7.026524156,-7.112240023,-7.247480613,-7.34870697,-1.762753601,-1.564382595,-1.465877377,-0.339325986,-0.230480442,10.6585,444.78,5.082542723,6.744338544,1.883311743,4.313825143,2.4305134,1.914110756,0.076598984,0.9777,-2.102,365.05,135.6,0.34568,3.60,298,6,1,65,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,6.00,298,0.5,1,53.5,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,6.00,298,1,1,47,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,6.00,298,6,1,41,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,6.00,353,1,1,13,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.30,298,0.5,1,64,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.30,298,1,1,69,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.30,298,6,1,48,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.30,353,1,1,28,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.00,298,0.5,1,76.5,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.00,298,1,1,78,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.00,298,6,1,63,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,5.00,353,1,1,38,0,0,1,0,0,0,0
comp_114,260.2079512,195.992,-1.210835303,-6.209094114,-6.295082094,-6.976999433,-7.245031588,-8.561790568,-2.525488757,-1.395672001,-0.738244909,-0.579058299,-0.274562887,8.6978,260.03,3.683605356,6.172599209,2.68713846,4.429868835,1.742730375,2.815085193,0.04024212,2.0167,-3.571,177.63,56.48,0.28694,4.60,298,0.5,1,91,0,0,1,0,0,0,0
